return,risk,sharpe,weight_100016,weight_100025,weight_100033,weight_101206,weight_101207
0.11719681904186079,0.09010789932007074,1.3006275801144576,0.26460925383844347,0.18168735762126803,0.18600025878949192,0.09310409019467421,0.2745990395561224
0.17033155575925038,0.08781489304751587,1.939665925085002,0.017386699533504944,0.18019679036912728,0.22021679503522618,0.3695279946440926,0.21267172041804902
0.1427430752895561,0.0759277421212166,1.8799857772890258,0.09817426213647051,0.4131315449908359,0.37497813569731614,0.06813367011213256,0.045582387063244904
0.14377409643302327,0.06946085344041607,2.069857902859681,0.161969895611486,0.2506165862044913,0.2401326370775293,0.22998834307539467,0.11729253803109879
0.15175245671139598,0.08932770697705603,1.6988285252902984,0.04586313990246163,0.42793722849153537,0.45253420143811235,0.007044092297566452,0.06662133787032419
0.09547820508081492,0.09033643188389835,1.0569180461270027,0.3954508575502805,0.19078136540755877,0.16657177177297838,0.013234153410322037,0.2339618518588603
0.1484222006716265,0.08212572660304489,1.8072558601402209,0.18835050494130468,0.21453854880575882,0.34398622553168995,0.10986260932580892,0.14326211139543765
0.16295793416674473,0.11949831404383329,1.3636839604864213,0.04747974722696946,0.0457486456792806,0.12487692479115023,0.3871474030188791,0.39474727928372066
0.125637177162752,0.0764186801001354,1.6440636896387508,0.2720868293371373,0.17039925328685268,0.14606128929289983,0.23096559605779612,0.18048703202531421
0.16569148760348318,0.09978801545456997,1.6604347410728573,0.055038051083971785,0.1449612814693738,0.30049592534508246,0.2072652254374026,0.29223951666416953
0.14497701647253305,0.09718311319396282,1.4917922641887467,0.02984439027036843,0.2150093904492661,0.03740270146830146,0.44341683543750987,0.2743266823745541
0.14121905070937374,0.06815816562761152,2.071931505330369,0.13352971729454483,0.2672014952385303,0.18512422706933213,0.28167221711694324,0.1324723432806494
0.16267629025352304,0.08375233877099053,1.9423492244000422,0.28765721298737446,0.05680730751669771,0.28842962971469643,0.2992653877446258,0.06784046203660567
0.09085897123234014,0.0738226207846777,1.2307741213543915,0.2930834552252625,0.30083291853529315,0.013137453488726681,0.20340819334653756,0.18953797940417993
0.11326813891439372,0.08590357572389853,1.3185497572120541,0.2748941305758465,0.17333879298599855,0.08796397762227766,0.20881007763267306,0.25499302118320416
0.1528280412034174,0.09286575904645783,1.6456877408061923,0.19856988143465995,0.050510955239291166,0.0862762169935294,0.45512215410649576,0.20952079222602368
0.1637907515582273,0.1061806622475176,1.542566679198279,0.020745898028976424,0.28499312735752774,0.46138392951224483,0.0035384831039816608,0.22933856199726932
0.08956232579482606,0.085387945291062,1.048887234486494,0.12886919214842346,0.4105861611090129,0.022312938674775296,0.13393780680919132,0.304293901258597
0.1044187953789773,0.10370687576960735,1.0068647291135404,0.32440636864373373,0.12931248379480903,0.11401040604584592,0.09324891044987425,0.3390218310657371
0.1452318468896173,0.06710061907142023,2.1643890756810475,0.10323308661904385,0.37549255306685597,0.29969930419656166,0.1876361062486619,0.033938949868876654
0.12917847240346217,0.07326485303084262,1.7631711121986602,0.21118436694904816,0.22679786886419923,0.18689137382102958,0.19449639346715009,0.18062999689857298
0.16222237788215957,0.0817385014522677,1.9846507459754632,0.22220591580902516,0.07541870644551843,0.2438357500934722,0.33119698626510125,0.1273426413868829
0.0888310506036526,0.10531692323352787,0.8434641639376438,0.20601333548679257,0.2849857895787977,0.01635844092046179,0.11256802733387962,0.3800744066800683
0.1356198482651008,0.08734568490991489,1.5526794300711488,0.4229238467670763,0.007813862824730764,0.189300160583889,0.2604057547659169,0.11955637505838722
0.1340002753475892,0.07692288463325792,1.7420079341337344,0.2683417472112583,0.14046494606566773,0.15607018085261604,0.2729786400972189,0.16214448577323887
0.14997475789496825,0.08380053602366676,1.7896634676968262,0.30300754123052537,0.09986968258836246,0.31607130000179623,0.1747192701654728,0.10633220601384301
0.1087162917300712,0.06931230077370845,1.5684992492892327,0.3358517487944505,0.24459006103017294,0.0727635165302405,0.2726196876072265,0.07417498603790958
0.1123998110225987,0.0752113934955366,1.4944519147789628,0.20649624937622849,0.27276839891134225,0.09518914306509528,0.20358553342763433,0.2219606752196997
0.13962995696685368,0.17706451211146418,0.7885823946413101,0.0051017368108962225,0.02467210388376406,0.035052755915414825,0.26767330602658573,0.6675000973633393
0.1847542589546663,0.09302618661846848,1.9860457111114889,0.04868081885759686,0.09090951461763278,0.2837345866767623,0.37360820974868053,0.20306687009932753
0.14136508500182335,0.07609896553533103,1.857647919487036,0.10748379391100933,0.2502819622421028,0.19025135893129824,0.24785193243868084,0.20413095247690877
0.14164672104451614,0.07937187748499194,1.7845958232662376,0.18230681790062697,0.1872064736067033,0.23294881384247207,0.19696119356380054,0.20057670108639716
0.14370276399643844,0.06630960425689679,2.1671485693038512,0.0716770333439255,0.3873961359471261,0.149660562922312,0.38973962548739727,0.001526642299238982
0.11980519368495132,0.081727128857196,1.4659170750301302,0.43488539276291016,0.12400205677993223,0.2160277965528914,0.1496431549078553,0.07544159899641088
0.1466746467882848,0.09190499151546924,1.5959377653997917,0.1608903880834357,0.12315078740666259,0.20452611582898297,0.23493163565185576,0.27650107302906307
0.13587506038829972,0.11759301516664056,1.1554688022562543,0.18294033876588903,0.0693583355218668,0.17819585244752725,0.15759422269376322,0.4119112505709537
0.1214924587125504,0.12368019030193964,0.982311382412589,0.1086412390198748,0.17232576061550925,0.09056655911418598,0.17054280101813188,0.45792364023229815
0.15723300487962583,0.0805477655472247,1.9520467614640533,0.00793706690055165,0.27238037921937874,0.2222905111778781,0.29333480710073334,0.20405723560145803
0.1362854885613247,0.0666749506276106,2.0440283386559845,0.2315665166195938,0.266123651621892,0.22446621774187264,0.23977245301628602,0.03807116100035566
0.149593452300786,0.08210652950378954,1.8219434337908738,0.3129427012546843,0.08776538621725674,0.2871960884662286,0.21483247872732159,0.09726334533450867
0.12105476728003307,0.09531681711536265,1.2700252793116202,0.2892657083649399,0.1283598008134659,0.1968110646986484,0.09692355377911144,0.2886398723438345
0.1448865496881505,0.10967739765743995,1.321024684964543,0.19663849664454477,0.0868394696645929,0.2985063833985055,0.07624059239492076,0.3417750578974361
0.11660139851072314,0.06901036897595686,1.6896214328508654,0.07010606444396153,0.40821199790953533,0.009357452807404697,0.364591836709501,0.14773264812959747
0.13216858835451353,0.09691006095551462,1.3638273162905543,0.17600784818516518,0.16041209614972035,0.19004296770761436,0.15462424766379484,0.31891284029370537
0.11060994628648854,0.07488230644811106,1.4771172461566016,0.31739171071951683,0.36799372112332107,0.298338246773813,0.00550376778454234,0.010772553598806855
0.11927251404503772,0.09650321445010528,1.235943431777651,0.05392051220328821,0.32355944218854743,0.12458960983974665,0.15156265041747696,0.34636778535094076
0.11113712216115086,0.08617103784001992,1.289727093312738,0.35210839476246353,0.14718697813870657,0.15910259263888177,0.11546107523684188,0.22614095922310629
0.11121806214508381,0.06357139170612311,1.7494986213172905,0.0381431757623857,0.4719320292629061,0.04180390387383546,0.28161700565793574,0.16650388544293696
0.10559534922375532,0.1366933506989885,0.7724980672709247,0.10604919028660804,0.2032593456756087,0.0035106542018914434,0.17312800876396633,0.5140528010719255
0.12252191631647327,0.07455933841448355,1.6432806261686563,0.16346548442220746,0.29475834293557485,0.1898824126973802,0.13696692802672578,0.2149268319181118
0.1317931023834814,0.07279138840822835,1.8105589859663054,0.23346224694424783,0.2065826300689951,0.19942229253900934,0.20227045020156748,0.1582623802461801
0.11280698233903902,0.06698671114306981,1.6840203140904553,0.2053472410851511,0.3098030548743801,0.042991406777797565,0.3087063692611318,0.1331519280015395
0.1298994475962566,0.1300190393792245,0.9990801979191749,0.05955072156795399,0.20223135411336624,0.208079589657123,0.05370120958390822,0.4764371250776485
0.12683139502971408,0.09124087884565588,1.3900720448370902,0.04687742410614454,0.2925505076167098,0.023562673099023754,0.35357277254755576,0.28343662263056607
0.0963410142992564,0.12274907424182965,0.7848614329217151,0.35902169929321526,0.06293086407389828,0.03224724768773027,0.12702346871359096,0.4187767202315653
0.12704584318683346,0.07327282942008904,1.7338738546378774,0.21013793500202116,0.32091196732365307,0.30276031008779103,0.05232855569309401,0.11386123189344072
0.10185903320318643,0.06915312577067104,1.472949083183547,0.34517597192246935,0.2555739017355479,0.07146241280136471,0.22364696902784884,0.10414074451276913
0.11501090135901361,0.07975804522774407,1.441997494178891,0.28579708187520453,0.19114004665405776,0.13418139360093895,0.17192820015478588,0.2169532777150129
0.1281574280458284,0.06286699500813067,2.038548653856505,0.20414600686891227,0.29350718503464973,0.17667788500095197,0.2357339726393763,0.08993495045610986
0.12377920560504607,0.07546431104206701,1.6402350183260308,0.23297991023685646,0.22275959398262274,0.0322157773759603,0.3935951118096755,0.11844960659488507
0.1282547887855148,0.08324983965689162,1.5406010307540283,0.17642679862460156,0.28804467023942276,0.2973150381720482,0.03002496636164463,0.20818852660228285
0.12606315797758924,0.1065907548408892,1.1826837905948504,0.34006466382046246,0.021298369438143047,0.19261434817177722,0.11975711523895796,0.3262655033306593
0.1260133686958452,0.07355864850142067,1.7131006518344536,0.3578642191608575,0.19690336659888982,0.19426816510463832,0.23308453204419305,0.017879717091421363
0.13075798115163223,0.0687637537870962,1.901553855778151,0.21978957294392384,0.29853186794381986,0.2747533666225384,0.12281822695431822,0.08410696553539966
0.08698601801685689,0.1254786174579787,0.6932337937655989,0.12730837645314252,0.33375602548614264,0.06280468211791182,0.001140797725000029,0.4749901182178029
0.1429265173440763,0.07916539895506362,1.8054164979981364,0.2955561396809338,0.1421758189057683,0.288243965613342,0.17219761722661225,0.10182645857334371
0.1333317070388716,0.06901361613494084,1.9319623359276086,0.27418475213459287,0.21408824075267036,0.18694756718747005,0.2671137975385934,0.05766564238667341
0.1187163448340333,0.07862841963811477,1.5098401491524585,0.14863629696308095,0.28052949485417283,0.09060923869307887,0.23558870393118408,0.24463626555848314
0.14555067212499526,0.07775006603804355,1.8720327781300725,0.14721003447914055,0.20824223594787228,0.23707080995741503,0.21618508684878085,0.1912918327667912
0.1485774577145666,0.13068092742871165,1.1369482956540675,0.07939725267292225,0.12045198580213881,0.3027365557168745,0.04643409161178743,0.45098011419627687
0.13849441783961594,0.07122674205996414,1.9444160133425827,0.16747375178000937,0.2705245803891573,0.26336247523981066,0.16082827547512027,0.13781091711590227
0.17731134304638047,0.13338962468639876,1.329273873160993,0.018208920145951057,0.07989265384331382,0.41970490865788135,0.06923304468672302,0.41296047266613073
0.17562628175361905,0.08005067719225033,2.1939387387296376,0.08200971505566958,0.20839207315862104,0.3242018678100945,0.3187832941632967,0.06661304981231801
0.1707339811493329,0.08606251622592785,1.9838367344632235,0.08580169698752871,0.2517681190421952,0.41282612538987523,0.16576783119820157,0.08383622738219947
0.12165869757494256,0.09032109673444384,1.3469577094777256,0.2555031107793831,0.15560670645405497,0.16438271625245243,0.14613782477794166,0.27836964173616785
0.16429372719813848,0.08443739883753139,1.9457459545178686,0.10460893344910648,0.22032482475232293,0.370737448246467,0.1642393286693746,0.14008946488272905
0.11435148084858857,0.09403775583044009,1.2160166928566036,0.34231328121090915,0.13862088462293304,0.21878270091460789,0.04220015862550166,0.2580829746260483
0.12286508404386419,0.09210154770216482,1.3340175828660508,0.26736635473334996,0.14054878868569715,0.1815928441746443,0.12983483229954448,0.2806571801067641
0.11028451305391142,0.07321572467363617,1.5062954514964069,0.3597672533992293,0.1996473376162453,0.13630123570817604,0.17881350258874226,0.12547067068760706
0.09779826369918941,0.0753575862915433,1.2977892274949951,0.4237401157644307,0.20744284725019307,0.08315252719282941,0.19135814987270652,0.09430635991984039
0.1438239319740923,0.07691346678137334,1.8699447313031938,0.15271430780360865,0.24992985937176754,0.2938573665483682,0.14152180484678495,0.16197666142947062
0.1123993140711796,0.09361439898158445,1.200662668285575,0.3573354353231125,0.11214789173625996,0.16510776150735676,0.10057240272776304,0.26483650870550784
0.13732564593586544,0.06750863648815034,2.0341937428993986,0.22998981091920095,0.23410465708947387,0.1945296972337609,0.2752376235195696,0.06613821123799492
0.12935686150623532,0.07968547067465517,1.62334313157767,0.15470659360126243,0.25234582804535016,0.19558813937881886,0.1606409190944735,0.23671851988009515
0.09325661396565443,0.07307655491819143,1.2761495676698826,0.2291924828653302,0.3439055646110313,0.04345104443063791,0.1625354133464409,0.2209154947465597
0.14986943205270487,0.09292917911959311,1.6127273852256219,0.26804998591911683,0.18347052418628376,0.4240094057127424,0.034835174391486645,0.08963490979037034
0.19260876797061818,0.11901973032721114,1.618292760713663,0.07219881667429755,0.23246151853787314,0.6206979161778968,0.02960862830681249,0.045033120303120164
0.13137584021740012,0.10465522768644195,1.2553203802777624,0.15011170668297918,0.20599811034244564,0.2707646346303673,0.03346284216104892,0.339662706183159
0.08869774490192958,0.09780194284131263,0.9069118907570685,0.023997611664515025,0.5086181406482907,0.08793344593860325,0.014216143827054228,0.36523465792153675
0.14258282152567636,0.06821120695644346,2.090313716582133,0.1545320813536443,0.3444345298012091,0.29982811401577264,0.17830479662973345,0.022900478199640483
0.12995791572892232,0.06938121499111115,1.8730994512790244,0.19862794486409271,0.241574233420885,0.1537880170363593,0.25298849117331956,0.15302131350534343
0.11787182357087915,0.058321917231043095,2.0210553624965426,0.21425382191405007,0.3483619120868323,0.14822097425654251,0.2232079729514976,0.06595531879107755
0.15706048656640367,0.08522990383471866,1.8427861525102953,0.3259970626971334,0.09839031600996116,0.31498416678310137,0.25652397930365667,0.0041044752061473845
0.1524377271520988,0.11158506823502014,1.3661122367289762,0.19349771305497349,0.02246711058570879,0.2584370572385934,0.1674131602682238,0.3581849588525005
0.14121693163919954,0.08115622193799985,1.7400629091270872,0.05706052843622427,0.32312719002414375,0.016553877847707895,0.5228552395315894,0.08040316416033474
0.10547483256759083,0.0878001599970916,1.2013056988857957,0.14344294078183784,0.3162564836805401,0.06550495401898337,0.16895562042077028,0.30584000109786835
0.16470187100900235,0.07913956146317229,2.0811572362028645,0.1381561552055566,0.16948067431705194,0.3002115145730474,0.26812672270562377,0.1240249331987202
0.14185903024955074,0.06347133766333567,2.2350093045462294,0.09484735650945104,0.34449246807591116,0.22259625008977235,0.25055634577963193,0.08750757954523353
0.1556684702280702,0.09741903741536606,1.5979265896905317,0.21964892616356801,0.1841586356327148,0.449669724520871,0.017705563487725885,0.12881715019512016
0.1235625830815968,0.09501891209248853,1.3003998926163745,0.2293870216562979,0.18964946885775805,0.24067446613284746,0.049794554948920385,0.2904944884041762
0.1535190190929617,0.08836218254219541,1.7373837390181266,0.2366563573881134,0.06858856248892195,0.26984780895681953,0.21598016262258615,0.20892710854355886
0.14383377349851567,0.08914461120428854,1.613488146455634,0.3901684097347672,0.02233583959955674,0.28406327596650915,0.17831547483392737,0.1251169998652395
0.19462668200956262,0.09536441217892931,2.0408732939536245,0.1597259257774934,0.029490511282382517,0.4075125048314054,0.31239608590135143,0.0908749722073672
0.11846189308523071,0.0663956593731509,1.7841812884101635,0.2547452931832575,0.3140479042291519,0.23502121417035293,0.10194185401149222,0.09424373440574534
0.09878825709682608,0.06490582687919115,1.522024475255513,0.23698012184888037,0.3481363623804054,0.07392267055653182,0.17484570575291364,0.1661151394612688
0.13120325323678292,0.09254619934498745,1.4177054721360551,0.25054146156705165,0.089188268239757,0.10296992874970001,0.286131316232981,0.27116902521051034
0.1643064039482409,0.08560803770311601,1.9192871178527244,0.040834984034149105,0.1843142311844818,0.19698809733050568,0.36717266307887336,0.21069002437199005
0.12948420078383188,0.08647250181348012,1.4974031983384422,0.13289372502553917,0.2245919759179212,0.12243561250758328,0.24305114545555015,0.2770275410934062
0.17015776986230496,0.07799083700158062,2.1817661715677756,0.009010065852715358,0.26016672021954945,0.2618922177103683,0.3460637222175554,0.12286727399981158
0.07492752945600983,0.10685336574311163,0.7012182436643563,0.35675905589481255,0.23566047080903696,0.04857504294692936,0.004463338454292968,0.3545420918949282
0.16193667628627811,0.11696925834938587,1.384437916179438,0.1832081845384401,0.014788288222750882,0.35426905091584127,0.09727064035584372,0.35046383596712405
0.14926330648186686,0.09172755460371688,1.6272461107975353,0.38809685908192293,0.002414123022207941,0.310152915950001,0.17549295660478414,0.12384314534108402
0.17755002655933314,0.09143545627784719,1.9418071915101234,0.11068806702284471,0.12230606672444347,0.3795986071667996,0.21942243976705358,0.1679848193188586
0.12000411127790424,0.07465130472523936,1.607528652306746,0.2695159279514837,0.1977479918323989,0.11757348891529218,0.23692454988583525,0.17823804141498986
0.108443867562036,0.08339297886879264,1.3003956572010393,0.18670541618659567,0.28659192116502574,0.10922679104238654,0.14045011788961118,0.2770257537163807
0.142768419429126,0.1040689384941013,1.371863896134755,0.1418204390752804,0.12192933379465057,0.20647750992478273,0.18231411511870127,0.347458602086585
0.13737240780554355,0.08346953642294043,1.645778971497782,0.07900858084283606,0.25884683070241876,0.16177741350300429,0.24069347043813621,0.25967370451360466
0.15402067236579056,0.0682528906697269,2.256617571131026,0.04667952059898957,0.37655433294314455,0.21996473969357067,0.35473394030789623,0.002067466456399018
0.1300352869664553,0.07987511377552822,1.6279824944211214,0.10688160280629366,0.30229083155919617,0.21650567979273957,0.13293875791207388,0.24138312792969682
0.10511852859951101,0.0691550463840433,1.5200413288098937,0.09071469327269845,0.44875172777893513,0.13851463786525675,0.09765398118156009,0.2243649599015496
0.1430791767236162,0.09081047435748592,1.5755801050038403,0.19921439410507746,0.09151077921373625,0.1324213849160893,0.31865602541510774,0.2581974163499892
0.17851359550096682,0.08610508863901768,2.073206105731539,0.07208912509277235,0.12247809353271645,0.21724861442900925,0.45190852890714855,0.13627563803835338
0.12863419287762579,0.06503944474362132,1.9777873778702801,0.07922047049896382,0.43712454607944745,0.06816326500068515,0.4093922907508358,0.00609942767006788
0.13889531456330823,0.0866592738744005,1.6027749639884583,0.22092219562494317,0.12764774915460803,0.206398139514444,0.2022325270842235,0.24279938862178133
0.1389681074289691,0.07057678253574966,1.9690343259637373,0.19259533611667254,0.2528105107792256,0.26070497496532047,0.175385540942457,0.11850363719632433
0.11412685538028411,0.10101788423219732,1.1297688151729135,0.3614272918642694,0.10168316735686714,0.2198544138142334,0.029132243932302203,0.2879028830323278
0.12473379075811183,0.11169862270447568,1.1166994519540645,0.2366279923141704,0.13243318171309254,0.2519753888483389,0.014069391018724004,0.3648940461056741
0.14038954272200885,0.08795232349438097,1.5962004998194044,0.07128568703752405,0.2910829642081189,0.2820942071779418,0.09826939866764747,0.25726774290876775
0.0923864101344698,0.06344486904609815,1.4561683477877956,0.3211533930767006,0.33978899223218245,0.09440088068478662,0.1347365477591714,0.10992018624715899
0.12771579526873392,0.07007071852606583,1.822669981915834,0.2754813365602745,0.20063577156404916,0.13626383765907576,0.2855419669485959,0.10207708726800463
0.08162510253134736,0.07862366934944373,1.0381746769991582,0.3354438553051127,0.30840096717312626,0.06409347670914461,0.07205606060706339,0.2200056402055531
0.13909705345489703,0.07412909925108532,1.8764163447306492,0.20033832583577776,0.26600830188100577,0.30784723944118036,0.11726649115837846,0.10853964168365769
0.16083865311706075,0.0917921769958534,1.752204364042117,0.04189539068023071,0.18710909187142644,0.2501214137678301,0.2558486008684619,0.26502550281205095
0.09464390133044394,0.06923696579355343,1.3669562241165705,0.36205140524365215,0.3745481042170387,0.21440129980816883,0.01942876328230981,0.029570427448830556
0.13364938087559153,0.0756920541564832,1.7656989543352768,0.20800054530512863,0.19885259003764172,0.18690254836695477,0.2172535337934156,0.18899078249685922
0.1222875435210909,0.09852742880419314,1.2411522862746884,0.31259860961753516,0.1074544421397939,0.22758932207246063,0.06416796196005564,0.28818966421015463
0.16300739596519526,0.08785081321662855,1.8555024136571219,0.21299785937142954,0.15999432180948947,0.4017139924568451,0.1406157189309903,0.08467810743124571
0.1579856639240518,0.09188854133014769,1.7193184442489167,0.10522977779753236,0.19712651038489098,0.35198517622520653,0.12101943996567101,0.22463909562669906
0.1365957103723777,0.09381639310716353,1.4559897886539797,0.23146348968338984,0.11564162110480308,0.2306696850326445,0.14348373898608657,0.27874146519307585
0.09465364093954476,0.0811036928900807,1.167069433790496,0.2749939845660537,0.2691685034760683,0.023916752595740155,0.19129060742885812,0.24063015193327975
0.1258193053433465,0.0616840088631995,2.0397394342897504,0.17067830688112107,0.346201038162741,0.1044561255105036,0.3340003754961891,0.044664153949445125
0.1943106136851596,0.09924387223302185,1.957910441351217,0.06781192136620469,0.07508185672267143,0.41534323299131237,0.26375350217137816,0.17800948674843342
0.1203450784114721,0.11066153191178889,1.087505986338615,0.2137992164652438,0.1600384308684436,0.21088334687706864,0.03765767817967822,0.3776213276095658
0.08658196885091576,0.06683631490024243,1.2954330139258128,0.37350866840620045,0.362645496294906,0.0309587644900631,0.22639374980008223,0.006493321008748277
0.13579974519738428,0.1028909693146113,1.3198412465349345,0.25469571979757605,0.1155409924891599,0.31048205309449506,0.029007353525292448,0.2902738810934766
0.13740848505322736,0.08712953941064132,1.5770596973504185,0.27747078677405407,0.12375814832124567,0.275229449291472,0.1179786425467489,0.20556297306647925
0.10540922634161766,0.10047513722993298,1.0491075628032558,0.008760912200556607,0.4156504914991926,0.06737765534902275,0.1354978252625096,0.37271311568871845
0.08684829946612799,0.08751821922365208,0.9923453680448854,0.3123023238266484,0.25635948464423797,0.019917534735372756,0.14201016418617293,0.269410492607568
0.1150122816561979,0.1003698671543039,1.1458845659263794,0.34788423496507853,0.06295802293676205,0.10959308795371951,0.17443599984452912,0.3051286542999109
0.12289983447371451,0.08325421242777709,1.4761995926672173,0.293133729510285,0.24852343086500386,0.31915499403451225,0.000525137137889416,0.13866270845230944
0.08450014611676376,0.07733378624461296,1.0926679039027396,0.3505494843315815,0.2775465541502747,0.018299677100390925,0.16061571133424163,0.1929885730835111
0.13109980089489606,0.06459943956006628,2.0294262889540393,0.1842521968973153,0.28516434053666095,0.18620002771675248,0.2303194994676823,0.11406393538158907
0.10944406260973472,0.09884398125811533,1.1072405341903313,0.2700045890674734,0.18194359399951018,0.16191022977321398,0.061778096458828445,0.3243634907009741
0.1773691344899509,0.09324775037569846,1.9021277593864132,0.025971128957180324,0.1781289495261707,0.3587685852768518,0.22684534456188923,0.2102859916779079
0.10922578474212305,0.0873625737578255,1.2502583205126687,0.15116559522217857,0.2966398684856372,0.08758643674750338,0.16335686091856194,0.301251238626119
0.1317745591501647,0.073018385525241,1.8046764277554845,0.14698164213696546,0.30532371262076025,0.25563321429512603,0.11743187403860988,0.1746295569085384
0.17020106003273577,0.081756919839254,2.0817939370438103,0.04136660944095763,0.31769132727430555,0.3921449436734915,0.20237006568627386,0.04642705392497157
0.1352002730127581,0.08875331529021328,1.5233264534476096,0.02595468241072123,0.3385902511153783,0.24076105879565624,0.11174679297683326,0.2829472147014109
0.10815302345707566,0.07583294974617684,1.4262009300584837,0.21879451957620658,0.2887336254244705,0.1220681150394791,0.14057098127323311,0.22983275868661063
0.16507028738958734,0.07352203754322503,2.2451810763886857,0.0343441194942131,0.29723568032733144,0.2813424276059884,0.307827690333152,0.0792500822393152
0.1545943451558247,0.08496265758255765,1.8195563739941445,0.05478594101161941,0.2218699353215157,0.2327628769204942,0.2537101507555778,0.236871095990793
0.1539935131932911,0.10502487075301778,1.466257583457833,0.12343556900398737,0.057391079933051474,0.07893920114012432,0.4315601534655155,0.3086739964573214
0.11358610560862441,0.08188254198356307,1.3871834319875591,0.45277259319172375,0.1125247692612653,0.10837964328701781,0.2619901317506251,0.06433286250936798
0.19012930460258,0.11566773019756628,1.6437540900805232,0.005365197662113414,0.0311297444289452,0.3225315185628443,0.29976191772027183,0.3412116216258252
0.1138001906632907,0.0731945436186665,1.554763306622609,0.3401704916024479,0.21475437975240916,0.05819512048363804,0.32726970829012564,0.05961029987137929
0.13645901104091024,0.10308972520112913,1.3236916751371417,0.029612187407950078,0.22826383343042092,0.05424298293400762,0.3462256938300743,0.34165530239754704
0.11129446083334688,0.08323759581763686,1.337069622688035,0.09034907519353653,0.36671890259051054,0.1214918012793274,0.13203366826866297,0.28940655266796245
0.13730008172756927,0.09088408168467164,1.5107164993308841,0.2395352614305897,0.08876951255136695,0.16031081160980892,0.24727440572637305,0.2641100086818615
0.1541385814760028,0.09336844253016524,1.65086379615044,0.2752974003575014,0.0032963279962932735,0.24574247801824833,0.24540897896186092,0.23025481466609607
0.09903251030792029,0.11707522277593323,0.8458878655943765,0.34883632326665936,0.06863374091001036,0.009903869816589184,0.18293744814161586,0.3896886178651254
0.12853353024416936,0.0720985906382886,1.782746779184758,0.0053417808826721125,0.4033150341057461,0.061910580806440525,0.3490165899379927,0.18041601426714862
0.14749580720284752,0.07401413547025952,1.9928059182980598,0.2516666922416099,0.1612267333599,0.1948089272615022,0.34021499793221543,0.05208264920477243
0.1347016309876847,0.06623519871719323,2.0336865231253403,0.22073542799940213,0.25150125576657884,0.1998351156292233,0.24696457058927684,0.08096363001551897
0.12333688564672968,0.06363126715552589,1.9383062943768332,0.050558007237490564,0.4927684534244344,0.2663295443062045,0.07043967277266078,0.11990432225920972
